Date;Time;Common Name;Scientific Name;Flying;Sitting;Vessel;Cruise;Observers
2015/02/08;12:20:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;12:40:00;Petrel Kerguelen;Aphrodroma brevirostris;4;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;13:10:00;Petrel Blue;Halobaena caerulea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;13:20:00;Petrel Kerguelen;Aphrodroma brevirostris;1;6;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;13:40:00;Petrel Blue;Halobaena caerulea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;13:40:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;13:50:00;Petrel Blue;Halobaena caerulea;16;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;13:50:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;14:00:00;Petrel Blue;Halobaena caerulea;14;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;14:00:00;Petrel Kerguelen;Aphrodroma brevirostris;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;14:10:00;Albatross Light-mantled;Phoebetria palpebrata;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;14:10:00;Petrel Blue;Halobaena caerulea;6;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;14:10:00;Petrel Kerguelen;Aphrodroma brevirostris;3;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;14:10:00;Petrel Southern Giant;Macronectes giganteus;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;15:00:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;15:20:00;Petrel Blue;Halobaena caerulea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;15:20:00;Petrel Kerguelen;Aphrodroma brevirostris;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;15:30:00;Petrel Blue;Halobaena caerulea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;15:50:00;Petrel Blue;Halobaena caerulea;6;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;15:50:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;16:00:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;16:10:00;Petrel Blue;Halobaena caerulea;3;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;16:30:00;Petrel Blue;Halobaena caerulea;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;16:40:00;Petrel Blue;Halobaena caerulea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;16:50:00;Petrel Blue;Halobaena caerulea;3;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;17:10:00;Fulmar Southern;Fulmarus glacialoides;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/08;17:10:00;Petrel Blue;Halobaena caerulea;30;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;05:50:00;Petrel Blue;Halobaena caerulea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;06:30:00;Fulmar Southern;Fulmarus glacialoides;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;06:30:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;06:50:00;Albatross Black-browed;Thalassarche melanophris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;06:50:00;Fulmar Southern;Fulmarus glacialoides;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;07:10:00;Albatross Light-mantled;Phoebetria palpebrata;0;1;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;07:10:00;Petrel Kerguelen;Aphrodroma brevirostris;1;1;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;07:20:00;Fulmar Southern;Fulmarus glacialoides;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;07:20:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;07:30:00;Petrel Blue;Halobaena caerulea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;07:30:00;Petrel Kerguelen;Aphrodroma brevirostris;3;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;07:30:00;Petrel Snow;Pagodroma nivea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;07:50:00;Fulmar Southern;Fulmarus glacialoides;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;07:50:00;Petrel Blue;Halobaena caerulea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;08:40:00;Petrel Southern Giant;Macronectes giganteus;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;09:00:00;Fulmar Southern;Fulmarus glacialoides;0;3;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;09:10:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;09:20:00;Fulmar Southern;Fulmarus glacialoides;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;10:00:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;10:00:00;Petrel Southern Giant;Macronectes giganteus;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;10:40:00;Petrel Soft-plumaged;Pterodroma mollis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;12:30:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;12:50:00;Shearwater Great;Puffinus gravis;0;1;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;13:00:00;Petrel Soft-plumaged;Pterodroma mollis;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;13:10:00;Shearwater Great;Puffinus gravis;0;5;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;13:20:00;Fulmar Southern;Fulmarus glacialoides;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;13:20:00;Petrel Kerguelen;Aphrodroma brevirostris;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;13:50:00;Petrel Soft-plumaged;Pterodroma mollis;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;14:00:00;Petrel Kerguelen;Aphrodroma brevirostris;4;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;14:00:00;Petrel Soft-plumaged;Pterodroma mollis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;14:20:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;14:30:00;Petrel Kerguelen;Aphrodroma brevirostris;3;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;14:40:00;Fulmar Southern;Fulmarus glacialoides;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;14:40:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;14:40:00;Petrel Southern Giant;Macronectes giganteus;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;14:50:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;15:10:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/09;15:20:00;Shearwater Great;Puffinus gravis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;06:40:00;Fulmar Southern;Fulmarus glacialoides;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;07:30:00;Petrel Southern Giant;Macronectes giganteus;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;07:40:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;08:00:00;Fulmar Southern;Fulmarus glacialoides;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;08:00:00;Shearwater Great;Puffinus gravis;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;08:10:00;Shearwater Great;Puffinus gravis;1;1;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;08:20:00;Petrel Kerguelen;Aphrodroma brevirostris;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;08:30:00;Prion Antarctic;Pachyptila desolata;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;08:40:00;Shearwater Great;Puffinus gravis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;08:50:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;09:00:00;Shearwater Great;Puffinus gravis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;09:10:00;Shearwater Great;Puffinus gravis;4;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;09:20:00;Albatross Light-mantled;Phoebetria palpebrata;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;09:20:00;Petrel Soft-plumaged;Pterodroma mollis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;09:20:00;Prion Antarctic;Pachyptila desolata;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;09:20:00;Shearwater Great;Puffinus gravis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;09:30:00;Shearwater Great;Puffinus gravis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;10:00:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;10:10:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;10:10:00;Prion Antarctic;Pachyptila desolata;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;10:20:00;Prion Antarctic;Pachyptila desolata;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;10:30:00;Prion Antarctic;Pachyptila desolata;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;10:30:00;Shearwater Great;Puffinus gravis;4;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;10:40:00;Shearwater Great;Puffinus gravis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;10:50:00;Prion Antarctic;Pachyptila desolata;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;11:00:00;Prion Antarctic;Pachyptila desolata;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;16:35:00;Petrel Kerguelen;Aphrodroma brevirostris;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;16:35:00;Prion Antarctic;Pachyptila desolata;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;16:45:00;Petrel Kerguelen;Aphrodroma brevirostris;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;16:45:00;Shearwater Great;Puffinus gravis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;16:45:00;Storm-Petrel Black-bellied;Fregetta tropica;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;16:55:00;Petrel Soft-plumaged;Pterodroma mollis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;17:05:00;Albatross Light-mantled;Phoebetria palpebrata;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;17:05:00;Storm-Petrel Black-bellied;Fregetta tropica;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;17:15:00;Fulmar Southern;Fulmarus glacialoides;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;17:35:00;Prion Antarctic;Pachyptila desolata;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/10;17:45:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;10:20:00;Albatross Black-browed;Thalassarche melanophris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;10:20:00;Albatross Light-mantled;Phoebetria palpebrata;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;10:20:00;Petrel Southern Giant;Macronectes giganteus;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;10:20:00;Storm-Petrel Black-bellied;Fregetta tropica;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;10:40:00;Petrel Soft-plumaged;Pterodroma mollis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;11:00:00;Petrel Kerguelen;Aphrodroma brevirostris;1;1;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;11:10:00;Petrel Soft-plumaged;Pterodroma mollis;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;11:10:00;Petrel Southern Giant;Macronectes giganteus;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;11:30:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;11:30:00;Petrel Soft-plumaged;Pterodroma mollis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;11:40:00;Shearwater Great;Puffinus gravis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;11:50:00;Storm-Petrel Black-bellied;Fregetta tropica;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;12:00:00;Albatross Light-mantled;Phoebetria palpebrata;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;12:00:00;Petrel Soft-plumaged;Pterodroma mollis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;12:10:00;Albatross Black-browed;Thalassarche melanophris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;12:20:00;Storm-Petrel Black-bellied;Fregetta tropica;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;12:40:00;Prion Antarctic;Pachyptila desolata;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;13:00:00;Diving-Petrel Common;Pelecanoides urinatrix;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;13:00:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;13:00:00;Petrel Soft-plumaged;Pterodroma mollis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;13:20:00;Storm-Petrel Black-bellied;Fregetta tropica;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;14:00:00;Petrel Soft-plumaged;Pterodroma mollis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;14:20:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;14:20:00;Petrel Soft-plumaged;Pterodroma mollis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;14:30:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;15:30:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;15:30:00;Petrel Soft-plumaged;Pterodroma mollis;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;16:00:00;Petrel Soft-plumaged;Pterodroma mollis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;16:10:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;16:20:00;Diving-Petrel Common;Pelecanoides urinatrix;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;16:20:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;16:30:00;Petrel Soft-plumaged;Pterodroma mollis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;16:50:00;Diving-Petrel Common;Pelecanoides urinatrix;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;17:10:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;17:20:00;Diving-Petrel Common;Pelecanoides urinatrix;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;17:20:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/11;17:30:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/12;08:00:00;Petrel Soft-plumaged;Pterodroma mollis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/12;08:00:00;Shearwater Great;Puffinus gravis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/12;09:00:00;Petrel Soft-plumaged;Pterodroma mollis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/12;09:50:00;Petrel Soft-plumaged;Pterodroma mollis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/12;10:30:00;Petrel Kerguelen;Aphrodroma brevirostris;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/12;10:30:00;Petrel Soft-plumaged;Pterodroma mollis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/12;10:50:00;Petrel Soft-plumaged;Pterodroma mollis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/12;11:40:00;Prion Antarctic;Pachyptila desolata;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/12;12:40:00;Prion Antarctic;Pachyptila desolata;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
2015/02/12;13:00:00;Petrel Soft-plumaged;Pterodroma mollis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2014_12_05;Dominic Rollinson / Barry Watkins
